Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"Macao SAR, China",0.299423759,0.397824535,0.526678636,0.563546949,0.649772432,0.638016529,0.693249044,0.726113052,0.711351205,0.687627899,0.818145237,0.89551404,0.908522821,0.884680338,1.06841349,1.196661738,1.028904296,1.263813498,1.709042391,1.704718336,2.14447928,2.122358855,1.855136229,2.510589898,2.132938746,2.475845818,2.834215105,3.011746292,2.870710697,2.95702893,2.874599358,2.9575462,2.873040956,3.085666202,3.275920599,3.119801535,3.492975611,3.640024658,3.738709677,3.602804573,3.786653145,3.850413616,3.434370905,3.408673023,3.766323796,3.924321103,3.401542124,3.131314627,2.638524742,2.792069505,2.242893163,2.133060902,,,,
St. Martin (French part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,0.295357988,0.297097241,0.235120748,0.293609742,0.318800881,0.299054366,0.374048587,0.361585777,0.367054548,0.371421755,0.454728485,0.50049448,0.480813176,0.563873271,0.637598341,0.622304688,0.632304872,0.679685172,0.68343732,0.814427613,0.794350032,0.771048006,0.809604185,0.824507062,0.806276363,0.790649621,0.817916527,0.853839456,0.881368217,0.935865846,0.943567905,0.982910745,1.006685186,1.072326574,1.108147816,1.118249213,1.132027843,1.140636752,1.132413418,1.157953905,1.171137629,1.289361626,1.295188033,1.259902656,1.439231055,1.506360785,1.545229558,1.620931736,1.687375568,1.654806038,1.742832779,1.737915547,,,,
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.658816244,4.222846258,3.275561907,3.045274155,3.141359221,1.942777204,1.716679461,1.234733964,0.965214233,1.022913361,1.100182387,1.187528267,1.263730162,1.361666306,1.393071924,1.30813803,1.337336013,1.276290637,1.385659642,1.398821793,,,,
Madagascar,0.078382804,0.068094335,0.07398844,0.084212917,0.086046133,0.096613424,0.097901339,0.138895339,0.146498695,0.132919321,0.147766199,0.151879665,0.185133213,0.150219836,0.161421774,0.223628345,0.127410591,0.105468171,0.123284325,0.133181546,0.185728923,0.115518639,0.110956194,0.071306652,0.098900574,0.1083812,0.115036211,0.125664328,0.122370908,0.086393633,0.085435789,0.09030147,0.085217189,0.084686453,0.100956889,0.09758658,0.101694951,0.118742384,0.117520568,0.126134972,0.119012988,0.107283198,0.073839439,0.098664011,0.101772992,0.095231683,0.089405156,0.093705131,0.099740761,0.092499326,0.098983365,0.112992805,,,,
Maldives,,,,,,,,,,,,0.030733772,0.029723114,0.028711918,0.027754651,0.053754929,0.078253261,0.101406893,0.147865884,0.191382066,0.278010134,0.290971349,0.280647117,0.291266212,0.320850468,0.348222906,0.411008595,0.397293397,0.454373022,0.575738965,0.706486239,0.759246696,1.081294872,0.894020661,0.898040816,1.078529412,1.217667939,1.389015152,1.231354244,1.663246429,1.743748252,1.971640411,2.321198653,1.9661875,2.491679487,2.181922118,2.664906907,2.626790831,2.78570442,2.964158333,2.927604905,2.927763926,,,,
Middle East & North Africa,0.968691317,0.991416921,1.062445952,1.186980571,1.344133002,1.555360499,1.722084396,1.782625569,2.069121448,2.271642824,2.334726363,2.55202289,2.668439984,3.072126324,3.030634243,2.906586661,3.333821103,3.408745609,3.485069441,3.553550104,3.490923812,3.282111719,3.20977809,3.31370856,3.434897997,3.521466917,3.638326554,3.577496157,3.710606228,3.729079354,3.741058277,3.86055382,4.054047622,4.29697474,4.410385833,4.196635773,4.102741901,3.893874621,4.188090148,4.382351142,4.676388994,4.628174515,4.599093311,4.83531486,5.151032291,5.293210701,5.47167515,5.380358909,5.611139773,5.782282185,5.979895439,5.958767768,,,,
Mexico,1.653382289,1.657749804,1.569744418,1.58230541,1.716861446,1.686277724,1.758943777,1.899698633,1.92231424,2.028579029,2.192453299,2.351828302,2.387510374,2.518930113,2.623226578,2.701918878,2.940564503,2.997426827,3.372164663,3.558567727,3.872060646,4.010245136,4.201876427,3.755968705,3.666408698,3.73113507,3.731456738,3.814730901,3.734559364,4.313120483,3.671223269,3.736513261,3.688685,3.63580804,3.756963236,3.476675418,3.550384382,3.666519746,3.754438468,3.778220651,3.720588299,3.795452375,3.711551504,3.797591662,3.803581325,3.967619346,3.99784272,4.055762037,4.126988108,3.857149599,3.752090816,3.876107611,,,,
Marshall Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.007843552,1.058930303,1.113867401,1.245484696,1.305059612,1.29372795,1.28423838,1.276785887,1.341878202,1.267493663,1.476332892,1.545952782,1.616936025,1.618363235,1.690056458,1.620135234,1.760272657,1.899052478,1.895961395,1.962424266,1.958419165,1.954207191,,,,
Middle income,1.087655761,0.928714699,0.869023993,0.879389102,0.900309594,0.954212887,1.006452587,0.9664526,1.034868683,1.121392508,1.260319058,1.343961754,1.388897162,1.455754504,1.476333974,1.56058171,1.624312435,1.722104059,1.825190404,1.86524098,1.839712422,1.820207343,1.898905405,1.932220658,1.993593768,2.082164782,2.13301666,2.20378119,2.284932044,2.310773225,2.27536027,2.329172174,2.377125444,2.351528738,2.30071094,2.343470683,2.375356653,2.333084122,2.274973125,2.288388374,2.318023572,2.342186862,2.378745904,2.593048659,2.778404657,2.891993425,3.049086313,3.149339114,3.255854816,3.341605027,3.493430293,3.692325063,,,,
"Macedonia, FYR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.451255998,5.262768433,5.351943727,5.54871147,5.995871936,5.399917231,6.362873581,5.863569979,5.996085586,5.93515682,5.390132429,5.560065173,5.490307313,5.521427935,5.342890985,4.627931191,4.574681817,4.224605133,4.171161094,4.519210141,,,,
Mali,0.022989591,0.022047748,0.025894154,0.032346303,0.031981115,0.03556048,0.033834061,0.039200708,0.034254227,0.02752716,0.033902091,0.037613168,0.039965944,0.042788169,0.047792749,0.052609762,0.051696295,0.061730834,0.057971787,0.061672076,0.055340209,0.054747406,0.049643486,0.055425233,0.056726799,0.05197174,0.047926267,0.044513573,0.047012912,0.050228495,0.049717198,0.050316394,0.049904394,0.049795821,0.049239269,0.048687209,0.049258538,0.051571696,0.073025275,0.074115018,0.074356251,0.072849433,0.072257594,0.069767498,0.070254352,0.069745223,0.070805643,0.073290823,0.075281844,0.078108539,0.081476607,0.079956379,,,,
Malta,1.044345429,0.901952344,1.018925594,1.273303364,1.552410895,1.483823714,1.314628807,1.671365752,2.072289704,2.145008216,2.193051379,2.180574827,2.776468838,2.669556585,2.464936622,2.193772968,2.494443609,2.616128612,3.014633344,2.890608345,3.231041071,3.586735302,4.028211281,3.01770522,4.126294265,3.563982381,4.340964162,5.386307096,5.79625135,6.189700104,6.150148234,5.801971895,5.653875325,7.319842941,6.627570725,5.741551104,6.031525114,6.723491349,5.682394918,6.186419232,5.413532514,6.325824114,5.806537886,6.476880542,6.415248662,6.683221324,6.351303206,6.698844917,6.252313871,5.796405618,6.316495701,6.034321639,,,,
Myanmar,0.126463436,0.118050129,0.128404767,0.114896942,0.12186273,0.113565138,0.114151975,0.143519517,0.113329397,0.121337497,0.169945717,0.183372078,0.171794451,0.140730955,0.156280778,0.149716773,0.156125559,0.161034078,0.156731606,0.151467573,0.160314991,0.159860002,0.155115745,0.156442064,0.17419051,0.174261632,0.172941997,0.124386279,0.101152603,0.10784868,0.101785192,0.098158569,0.11334419,0.122422917,0.141402173,0.155665871,0.160230751,0.163391504,0.173693247,0.190406875,0.211620752,0.181007764,0.189111647,0.200315418,0.250788767,0.232338857,0.250435369,0.249246107,0.176918537,0.202232171,0.173734652,0.200285212,,,,
Middle East & North Africa (excluding high income),0.859981222,0.842029027,0.850533125,0.905832548,0.99529074,1.14163217,1.320843871,1.307862782,1.621403398,1.608556295,1.652032721,1.715141654,1.75021246,1.975632982,1.988309071,1.978299067,2.286422626,2.313260723,2.392648437,2.423854857,2.193969249,1.979031448,2.057723637,2.224517409,2.330333592,2.356291806,2.337303881,2.412524594,2.521365909,2.526963815,2.469692405,2.5510807,2.591983825,2.657998468,2.782524306,2.837824631,2.810474287,2.71805437,2.98406114,3.169348575,3.133674412,3.172340177,3.13307676,3.297430588,3.438973543,3.586289176,3.643455458,3.623475253,3.78602151,3.837650269,3.876983412,3.875117589,,,,
Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34904381,3.875533515,3.655836006,4.457679397,2.953556075,4.167664361,4.145547583,,,,
Mongolia,1.354716938,1.418741982,1.950747927,1.537322654,1.904284437,1.768705431,1.714543493,1.83477215,2.056617138,2.160856471,2.228028855,2.305362974,2.41913466,2.490496348,2.607953988,2.748422262,2.895764581,3.182955962,3.605480489,3.826726867,4.071497649,3.833103257,3.803704393,3.837526567,3.44732928,4.697551622,4.894748853,5.206508979,5.548626703,4.936134696,4.598555957,5.504005104,4.937810284,4.115484066,3.490933767,3.448327225,3.471394142,3.301674363,3.272233515,3.179080577,3.130987746,3.258236769,3.391614416,3.254050453,3.42520711,3.422508368,3.712170957,3.892192769,3.81388549,4.140116094,4.243335224,6.915146531,,,,
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,0.251537178,0.344472864,0.25482922,0.208649094,0.263434297,0.241588917,0.250738797,0.216165511,0.313693886,0.357847287,0.322275196,0.381848624,0.340948782,0.359994473,0.310611117,0.277359827,0.239352972,0.246646287,0.253966594,0.227233989,0.268810583,0.203613801,0.203105708,0.154815918,0.118478818,0.087596167,0.074704352,0.074776854,0.077115972,0.079004147,0.07486488,0.074837537,0.070479577,0.072963385,0.06969729,0.069823034,0.063460006,0.066720556,0.065431564,0.066845031,0.073883946,0.084102117,0.082062866,0.096236113,0.093626327,0.086265298,0.091093604,0.10692857,0.101742097,0.108702094,0.118205418,0.131189805,,,,
Mauritania,0.042730461,0.053973911,0.068566784,0.094024235,0.121758223,0.162588878,0.175835715,0.188179058,0.216584563,0.246484554,0.373431989,0.337888067,0.367328674,0.374351093,0.375008425,0.383621575,0.378057822,0.395975905,0.402476351,0.405856276,0.411140191,0.420456928,0.54407533,0.56176365,0.507811695,0.371503604,0.206000797,1.761396752,1.685919822,1.447154459,1.317366758,1.321738654,1.374107698,1.343777884,1.376695217,1.271056648,1.237192354,1.195090599,0.416797802,0.430869425,0.432776762,0.458948358,0.469073434,0.467206623,0.501315548,0.503413825,0.496585807,0.55418962,0.567036613,0.608387039,0.595272317,0.627225464,,,,
Mauritius,0.272514943,0.274719173,0.361281304,0.290764139,0.418299766,0.404197875,0.357726781,0.636179596,0.799157829,0.704146331,0.603767554,0.471904007,0.809099903,0.784435818,0.789327845,0.661868834,0.683638405,0.696483206,0.675655785,0.694881923,0.611141993,0.553530886,0.506164605,0.59671196,0.619486258,0.693494936,0.777360068,0.898980969,0.818998331,1.001111999,1.381911171,1.421894183,1.575762997,1.617341034,1.459753641,1.630203206,1.720327056,1.740436164,1.870755528,2.065534045,2.267789393,2.39401331,2.395715333,2.523504784,2.53175545,2.683999401,2.94193012,2.97588958,3.029991456,2.963163435,3.132082534,3.127070817,,,,
Malawi,,,,,0.083268911,0.085832093,0.103180707,0.086039156,0.088934313,0.085042199,0.098769283,0.106240562,0.112434457,0.114482272,0.106989931,0.109466492,0.106887298,0.113376339,0.11555732,0.106580337,0.115426258,0.095625431,0.091624508,0.086451395,0.080867873,0.077353904,0.072693586,0.067384113,0.062953213,0.062240992,0.065085464,0.068726189,0.06778876,0.071467219,0.073900953,0.074289623,0.071091692,0.073980298,0.078452952,0.091653578,0.080919359,0.078816818,0.074965406,0.079160407,0.078614767,0.07191411,0.072711421,0.070632195,0.082545714,0.073703111,0.082179517,0.079231485,,,,
Malaysia,,,,,,,,,,,1.338572181,1.491450516,1.563103835,1.491553162,1.584082478,1.579470868,1.896414783,1.753895583,1.761545575,2.01998951,2.023859565,2.173808169,2.102079989,2.543836407,2.262852606,2.298687671,2.464895964,2.440349148,2.483672685,2.817079161,3.107600327,3.666052373,3.92082032,4.65579306,4.652623786,5.844623648,5.896967769,5.723601318,5.107167872,4.713588472,5.405598437,5.715353558,5.537623038,6.444308539,6.605572882,6.875947332,6.497627846,7.037791323,7.656532739,7.373235988,7.986951475,7.898823573,,,,
North America,15.5255288,15.22153307,15.56809381,15.99246693,16.53862687,17.02208779,17.63785042,18.14896972,18.66845243,19.36166954,20.62711185,20.53359552,21.32560689,21.98691075,21.07854833,20.08038685,20.7481762,21.10259734,21.51491517,21.42995366,20.51385729,19.51958154,18.37898541,18.32219256,18.73678183,18.62318688,18.39731678,19.04186726,19.70595935,19.75936225,18.95438439,18.66804787,18.7732904,18.971131,19.00772299,18.95894401,19.1913662,19.39287147,19.32905229,19.46504747,19.92628947,19.39123007,19.33422671,19.36607223,19.44344844,19.39255123,18.89529785,19.02018554,18.27761502,16.98268669,17.19613761,16.73211995,,,,
Namibia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018134907,0.692806066,0.74130287,0.738347398,0.822080572,0.98645943,1.025689756,1.022031208,1.053549328,0.896354963,0.865572541,1.044456125,0.899073375,0.946128589,0.979578029,1.139704177,1.133710499,1.15651357,1.691632521,1.478823448,1.449319237,1.239160489,,,,
New Caledonia,10.90816456,10.92874384,6.771199041,7.231306884,12.48694665,13.61449724,16.15833155,15.276,18.50084422,14.98533654,21.37991964,20.1685,13.58689243,20.23270817,21.24620611,19.09607547,17.84241791,15.74652941,11.22768727,11.86148736,14.29619422,9.768384157,8.68301304,7.768022865,7.955443455,9.425697637,8.925713378,9.093246106,9.455997556,10.15083464,9.50550325,10.20458252,9.850783375,9.599996748,9.095798018,8.930243117,8.927876536,9.066548173,8.788838605,9.727766784,10.78276509,8.774180486,10.96010655,12.22333333,11.194,12.28683117,11.82802553,12.37227311,13.56183884,11.62962857,15.680092,15.17329528,,,,
Niger,0.008640403,0.015744342,0.018352266,0.023765655,0.025012245,0.023377051,0.033648793,0.031854348,0.037889215,0.043576577,0.048106721,0.049970788,0.053233773,0.067525541,0.057630347,0.06453203,0.062714756,0.066962419,0.074173423,0.082843846,0.095931033,0.111868781,0.118753337,0.148992016,0.149389743,0.145861247,0.128288352,0.138396833,0.132973165,0.135757576,0.10520996,0.100553886,0.092952775,0.100782136,0.09655244,0.098315066,0.10469875,0.100615968,0.102987283,0.097931845,0.070892901,0.065199186,0.067412604,0.070256192,0.074208996,0.061454594,0.05764269,0.056541084,0.060771767,0.073470122,0.083054495,0.083958178,,,,
Nigeria,0.075348847,0.089163494,0.088721773,0.111164018,0.147963286,0.234157466,0.25143653,0.244682891,0.123667699,0.220785224,0.383738649,0.561853839,0.704174376,0.822384797,1.007021127,0.745623049,0.844407389,0.749983,0.694761021,0.981427331,0.92478457,0.870971897,0.843982981,0.751665608,0.851423368,0.833035901,0.853537917,0.671203519,0.779383222,0.455483683,0.474552582,0.461303073,0.645017522,0.58230393,0.441206105,0.322040409,0.363616857,0.352623826,0.343853743,0.373780746,0.644398134,0.661436757,0.759211412,0.702497288,0.713407232,0.749914332,0.687380144,0.647289878,0.613327639,0.462535787,0.534553664,0.53749756,,,,
Nicaragua,0.29960906,0.306518247,0.349874905,0.433944179,0.474373901,0.378676672,0.452069961,0.493983689,0.545960415,0.553328352,0.585656949,0.609521502,0.629915769,0.695885496,0.719378343,0.689673149,0.771757492,0.954419674,0.858990094,0.542380713,0.623971433,0.640664667,0.615876109,0.567522361,0.511662355,0.536838002,0.595888925,0.628017688,0.566435082,0.364415665,0.614917516,0.473434345,0.552851552,0.52023855,0.562128835,0.602655679,0.611585702,0.656539523,0.702581738,0.732709371,0.748457863,0.77714591,0.780659918,0.841729703,0.833581276,0.803023501,0.819491407,0.834055188,0.790487627,0.803730282,0.805909906,0.843541955,,,,
Netherlands,6.39917962,6.520357665,7.060853797,7.623924888,7.987673248,8.174053896,8.321531816,8.476054637,8.920252219,9.00064816,10.88580887,10.67681011,11.83880977,12.32545243,11.84534918,11.19687488,12.31905294,11.85592809,12.23297754,13.37862422,12.54494544,11.57815117,9.384833319,9.623180022,10.05639192,10.20925607,9.956978312,10.40360157,9.953506258,10.98402906,10.59447501,10.95929395,10.68378816,10.77817839,10.7465233,10.88713589,11.2778475,10.7529534,10.74801679,10.36596596,10.38308976,10.47389123,10.65248996,10.77366018,10.85205296,10.54068801,10.22316313,10.46844735,10.52945151,10.24561928,10.94931628,10.06448974,,,,
Norway,3.658563698,3.698694388,3.868626059,4.086515969,4.382327935,4.407489804,5.2127318,5.10729497,5.539193646,5.775392981,7.227535069,6.968451763,7.482238767,7.706917012,6.948906194,7.402973015,7.25721632,7.717269592,8.022156267,8.296524729,8.956533647,8.398934849,8.298632226,7.728495225,8.323182368,8.887307839,9.027251585,9.202303133,8.922957139,9.885602951,7.399753105,7.448040374,6.918398209,7.413104295,7.050535983,7.143576412,7.150980432,7.824041913,8.26333284,9.184115647,8.624168024,9.111949684,8.26217746,9.339298181,9.287466436,9.179216926,9.495835691,9.57484966,10.55446109,10.81860557,11.61619323,9.192879069,,,,
Nepal,0.00802172,0.007897483,0.008481014,0.009389558,0.014024922,0.016477112,0.017177699,0.018809886,0.021955927,0.034014631,0.018966755,0.016187921,0.021436227,0.033067049,0.032649977,0.026441758,0.020748464,0.024246763,0.023194277,0.035273289,0.036448159,0.029841766,0.028450029,0.031010579,0.043095976,0.040587615,0.041192704,0.049950727,0.055625176,0.049934992,0.033849192,0.04994219,0.06734544,0.072211028,0.081393486,0.095142538,0.113513167,0.124278736,0.098464496,0.138092159,0.136237331,0.143089451,0.110532138,0.118699862,0.109872637,0.127088542,0.103210301,0.105098567,0.11450154,0.136102525,0.161137874,0.159474455,,,,
Nauru,,,,,5.333818182,5.751655629,5.559804582,7.812356604,7.638359237,10.36526382,10.16571693,13.29626832,11.42028771,12.29102303,14.20094664,14.52277228,14.34823924,15.71209399,15.54876214,15.37630191,16.65037393,16.41147822,16.15209224,15.87243794,15.57112527,15.25299731,19.30923887,18.44222222,18.01656764,17.6061858,17.21972262,16.46504169,14.98459765,14.33748328,13.38456859,12.87311936,12.06129772,12.03371122,11.67137458,10.95280765,10.22465644,9.483935144,9.101062246,8.353902536,7.977256996,8.700741473,5.445500446,5.45955335,5.474768588,5.119465497,5.486783042,5.111819178,,,,
New Zealand,4.867069736,4.863166095,4.516526591,4.830336124,5.069180011,5.212262974,5.237592586,5.007613524,4.907836687,5.147130698,5.050328032,5.278783386,5.577719274,6.14695843,6.203229487,5.923148779,6.184562611,6.506157298,5.769779892,5.299398842,5.608463812,5.288863324,5.779176198,5.615176132,5.979286046,6.714909304,7.052053415,7.363341376,7.735165377,7.700344326,7.106478167,6.917264456,7.115539542,7.53171127,7.289428729,7.390102085,7.708364148,8.19069685,7.851128702,8.530931136,8.527531171,8.893219173,8.408514119,8.42721618,8.503851498,8.205266214,8.018221574,7.96637909,8.044536128,7.511955097,7.297420185,7.124050867,,,,
OECD members,7.283429251,7.319369155,7.54165845,7.854200701,8.141202704,8.382263497,8.657969168,8.932088544,9.312118841,9.761335786,10.47900499,10.55258426,10.93994844,11.36944685,10.99336945,10.54593936,10.99249767,11.11429277,11.30226186,11.49729002,11.14049573,10.62682917,10.18861194,10.04718676,10.22899011,10.26478671,10.17991062,10.43211411,10.68567199,10.91326565,10.56661264,10.55547178,10.52791071,10.54156338,10.59599651,10.63818186,10.87613146,10.90439649,10.82237378,10.87604937,11.07294598,10.94545866,10.91520729,10.99718239,11.04933294,10.99243502,10.87803865,10.91143754,10.61853447,9.893086084,10.11336294,9.904817246,,,,
Oman,,,,,0.018067332,0.04106994,0.045694348,0.205537806,0.237418573,0.334919776,0.324221869,2.795644958,2.692228924,2.617373967,2.774377722,8.227472779,8.979304299,8.70053978,7.548460059,7.07301061,5.238231077,4.930201024,4.445858046,5.534500533,5.632762281,5.780406776,6.324223676,5.840234905,6.304983833,5.77848292,6.28313244,6.220361509,6.100819531,6.513151272,7.15390465,7.2524778,6.804482721,6.951772673,7.443034857,9.304752096,9.777452741,8.926479408,10.96373498,13.58054191,11.43150584,11.92448495,15.51028912,17.19160289,14.4797972,13.92679701,19.122607,20.20389451,,,,
Other small states,0.617655306,0.756086731,0.757718478,1.585440383,1.684401254,1.652321772,1.617919479,1.817626003,2.07753546,1.969488115,3.248989015,3.477506905,4.040099931,4.789726657,4.180106101,4.047787263,4.040391804,4.192863579,4.744522506,4.848263221,4.527390419,3.878610723,3.943955199,3.50075032,3.668077775,3.760893953,3.775765807,3.695393193,3.944110555,4.253720519,4.040419736,4.146312664,4.917359425,5.163292101,5.043812692,4.958735339,5.022272019,5.338276204,4.964080371,4.6984938,4.931382595,4.622709278,4.563318956,5.058304788,5.386904232,5.699495697,5.768381259,6.451955911,6.545074358,6.183257571,6.468872057,6.743396105,,,,
Pakistan,0.315164764,0.318710458,0.341775515,0.383224514,0.384123009,0.392814753,0.38943051,0.402522332,0.449399199,0.424313183,0.418937909,0.386601616,0.308586024,0.317725781,0.33016377,0.347640724,0.331859683,0.343733879,0.357061703,0.373803524,0.410748048,0.426315551,0.448114293,0.467213517,0.480541724,0.511863741,0.519427069,0.544594466,0.573981177,0.583144927,0.637181214,0.616832293,0.640665437,0.669140121,0.709570236,0.68910429,0.751384383,0.735075225,0.739796141,0.742716132,0.769974452,0.766430147,0.790758875,0.807428901,0.875777315,0.890970981,0.933241986,0.994536473,0.975314124,0.962548786,0.957357369,0.941171125,,,,
Panama,0.880397979,0.945782539,0.991186588,0.956101109,0.974017335,1.16317328,1.224315171,1.218123834,1.408359472,1.390823297,1.450587214,1.66563134,1.742459892,1.960752623,1.778343301,2.099082229,2.016230905,1.883493381,1.508042931,1.653706418,1.579057655,1.648836632,1.587869956,1.646927949,1.327992665,1.184728263,1.213917806,1.380792894,1.236899541,1.042683597,1.120426465,1.28633466,1.64887063,1.499717901,1.617038304,1.09013942,1.654505706,1.979564201,2.042972017,1.908691455,1.911742827,2.270130717,1.866891827,1.921375446,1.780298539,2.060359997,2.181575209,2.093510117,2.107748953,2.415888235,2.449051597,2.625276244,,,,
Peru,0.81237664,0.835064678,0.936144968,0.933682487,1.087323703,1.030818982,1.110111548,1.111856207,1.148357162,1.178698787,1.33309762,1.358234071,1.291432439,1.36754402,1.440066531,1.442245612,1.434922402,1.453208381,1.36197056,1.316022244,1.389559423,1.354678764,1.298740237,1.095947133,1.083421019,0.998319617,1.092604163,1.260661063,1.20076866,1.022078674,0.969896124,0.916292101,0.896708879,1.016070671,0.983534142,0.993527537,0.996827963,1.103907299,1.103458075,1.148533347,1.169087406,1.03441455,1.022016646,0.979310103,1.16948433,1.344989603,1.254522601,1.527183943,1.441345465,1.771065546,1.969722449,1.783233144,,,,
Philippines,0.317249028,0.321145433,0.368512082,0.395807114,0.428469102,0.452296765,0.505962693,0.555413076,0.65838178,0.657133171,0.692131607,0.748603832,0.697230273,0.808268019,0.760435197,0.787654399,0.827340468,0.842017425,0.835298599,0.827011463,0.780641318,0.711561732,0.698999429,0.688288029,0.586176501,0.516329122,0.523397955,0.570273559,0.641178568,0.648133813,0.674176857,0.69171314,0.749133194,0.742367897,0.80304133,0.869338185,0.870174454,0.9742004,0.927455028,0.906592594,0.94065037,0.892559534,0.877524618,0.862126962,0.875524233,0.868716929,0.772811732,0.783104987,0.841040935,0.816054812,0.878135471,0.867845343,,,,
Palau,1.521892509,5.185132815,5.057931034,5.298622483,5.538752006,6.121869783,6.030698949,6.618536233,6.871943602,11.64640494,11.81769881,14.15708648,14.54053826,14.6132005,15.93694137,15.82662866,9.254070335,14.99795501,9.053575837,10.28102581,12.92785111,12.73366712,12.44817242,12.11532847,11.79276045,11.77894583,11.53969389,11.33300555,12.65792199,15.40130064,15.55358208,15.16954302,7.152195797,6.730498623,6.546265992,6.588061431,6.631477819,6.474866192,6.334700929,6.215912703,6.119954105,9.449082663,9.366538953,9.679390863,9.442918455,9.578741146,10.07820308,10.38965106,10.33366293,10.27423319,10.56927211,10.85543046,,,,
Papua New Guinea,0.091350751,0.100789686,0.09720273,0.123668477,0.126458311,0.140835953,0.154422932,0.193181391,0.217196415,0.23503288,0.284654103,0.329624693,0.492521815,0.507349809,0.581432802,0.545542358,0.544621118,0.532573914,0.549851055,0.574044168,0.569069406,0.584866539,0.573407782,0.575891227,0.570969111,0.578288317,0.547389183,0.604304287,0.555571969,0.501597572,0.515050014,0.484409539,0.469976818,0.445210101,0.474717757,0.436998521,0.452284781,0.518784629,0.561374564,0.467052317,0.496070655,0.582028122,0.616865701,0.680811606,0.755618136,0.720519213,0.690926208,0.958160743,0.73337006,0.760922609,0.681184727,0.746895234,,,,
Poland,6.740362582,6.922802563,7.15360516,7.528621321,7.807291587,7.862051172,7.975704744,8.105834014,8.548589914,9.022079801,9.320318329,9.554993854,9.981742698,10.07663176,10.29951122,11.0409312,11.6146269,12.0794436,12.35662883,12.55388634,13.05936746,11.42279709,11.65347614,11.54822291,11.75733071,11.98594819,12.10401817,12.35406034,11.79069191,11.16361398,9.666498604,9.455281968,9.246724147,9.184326013,8.664237453,8.918045649,9.210325088,9.042911037,8.416742947,8.166368829,7.822510786,7.876824602,7.711753228,7.911134034,7.973580165,7.929044401,8.364404885,8.250051626,8.273068216,7.81735027,8.334872118,8.335786706,,,,
Pre-demographic dividend,0.155329494,0.161993818,0.165124658,0.173695605,0.185446003,0.265489209,0.309658691,0.264964247,0.252310178,0.30312968,0.351509078,0.420246166,0.456536775,0.49257362,0.535092241,0.470417151,0.528292257,0.48267793,0.467429773,0.569043965,0.537806822,0.470275172,0.452756004,0.447872035,0.466810509,0.473100848,0.462063167,0.443242288,0.507893142,0.446639604,0.366897277,0.339665772,0.409908675,0.403623289,0.379177406,0.374003155,0.364120276,0.343377738,0.334912178,0.339616836,0.397514441,0.424965916,0.452059352,0.435828804,0.49417118,0.495800043,0.459153803,0.40166841,0.442189416,0.43085658,0.459204705,0.493130543,,,,
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.892757518,3.140031377,3.358066547,3.448915941,3.273761678,3.316836376,3.362292388,3.486012537,3.527647741,2.918459295,3.220672403,3.08670211,2.958833707,2.987182112,,,,
Portugal,0.928578089,1.018050319,1.034377865,1.110208624,1.21998414,1.288947997,1.327035861,1.398287231,1.472335783,1.668587261,1.757791405,1.898035761,2.126159183,2.317068608,2.366234787,2.348565289,2.396767891,2.403642892,2.379382628,2.590855545,2.763116005,2.763828494,2.951574043,3.0307109,2.907559769,2.734259393,3.042086135,3.14417772,3.28615515,4.118915142,4.226710165,4.410972934,4.842543085,4.697887488,4.760867235,5.17891567,5.041059445,5.265996648,5.714057485,6.331046774,6.119210997,6.066300051,6.412902146,5.858745455,6.025936055,6.217958495,5.617444894,5.773031758,5.24374293,5.158593379,4.690094769,4.709849624,,,,
